Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,사업장명,인허가일자,영업상태명,폐업일자,지번주소,도로명주소,좌표정보(X),좌표정보(Y),소재지면적,가격대,위도,경도,지하철역과거리,주변저가형카페수,주변중저가형카페수,주변고가형카페수,주변평균월세,주변유동인구수
889,907.0,907.0,907.0,907.0,빽다방-마곡역GMG점,20160218,영업/정상,,서울특별시 강서구 마곡동 773-2번지 마곡지엠지타워 116호,"서울특별시 강서구 마곡중앙6로 16, 마곡지엠지타워 1층 116호 (마곡동)",184816.0,450938.0,57.3,저가,37.56059314821377,126.82604515983373,0.0944948482375428,3.0,1.0,3.0,28.6,44150.0
890,908.0,908.0,908.0,908.0,빽다방 우장산역점,20150922,영업/정상,,서울특별시 강서구 화곡동 1006-3번지 (지상1층) ,"서울특별시 강서구 강서로 245, 1층 (화곡동, 3동)",185438.341330245,449492.230136079,33.05,저가,37.54757704023096,126.83311761061609,0.3434910577342907,1.0,1.0,3.0,28.6,269232.0
891,909.0,909.0,909.0,909.0,메가엠지씨커피 마곡유림,20211005,영업/정상,,서울특별시 강서구 마곡동 793 유림트윈파크 1층 111호,"서울특별시 강서구 강서로 419, 유림트윈파크 1층 111호 (마곡동)",185738.0,451212.0,46.28,저가,37.563076640137474,126.83647498181756,1.0208446858591151,3.0,0.0,2.0,28.6,3045813.0
892,910.0,910.0,910.0,910.0,메가엠지씨커피 이대서울병원점,20200615,영업/정상,,서울특별시 강서구 내발산동 654-4 1층 13호,"서울특별시 강서구 강서로 349, 1층 13호 (내발산동)",185565.262088426,450533.278390378,49.59,저가,37.55695875369015,126.83453328446936,0.8758976918704912,1.0,0.0,5.0,28.6,1272619.0
893,912.0,912.0,912.0,912.0,메가엠지씨커피 강서등촌점,20210930,영업/정상,,서울특별시 강서구 염창동 273-8 1층 ,"서울특별시 강서구 공항대로61길 22, 1층 (염창동)",188085.864976333,449970.526014983,56.18,저가,37.5519246213053,126.86306922898603,2.2954699058117427,0.0,1.0,2.0,28.6,6015437.0
894,914.0,914.0,914.0,914.0,메가엠지씨커피 가양중앙점,20210728,영업/정상,,서울특별시 강서구 가양동 1480-8 주영빌딩 1층 106호,"서울특별시 강서구 양천로 461, 주영빌딩 1층 106호 (가양동)",186875.994185225,451205.835118675,52.8,저가,37.56303808186291,126.84935531628842,1.9119900599562385,3.0,0.0,1.0,28.6,185040.0
895,915.0,915.0,915.0,915.0,컴포즈커피 발산점,20200818,영업/정상,,서울특별시 강서구 내발산동 653 솔레드림 106호,"서울특별시 강서구 강서로 360, 솔레드림 1층 106호 (내발산동)",185643.544687055,450612.383812762,46.8,저가,37.557672710561576,126.8354176875335,0.9435495044211162,1.0,1.0,5.0,28.6,1272619.0
896,916.0,916.0,916.0,916.0,컴포즈커피 가양양천초점,20210705,영업/정상,,서울특별시 강서구 가양동 250-1 1층 102호,"서울특별시 강서구 양천로49길 43, 1층 102호 (가양동)",185832.345680389,452050.629762469,45.39,저가,37.57063402908082,126.83752654858696,0.6729554810712775,1.0,2.0,0.0,47.12222222222224,1339129.0
897,918.0,918.0,918.0,918.0,메가엠지씨커피 까치산시장점,2021-07-16,영업/정상,,서울특별시 강서구 화곡동 339-15 1층,"서울특별시 강서구 강서로18나길 1, 1층 (화곡동)",186428.43622963,448006.089781774,69.5,저가,37.53420224842071,126.84434912487664,0.2502452648643751,2.0,2.0,2.0,47.12222222222224,1853034.0
898,919.0,919.0,919.0,919.0,메가엠지씨커피 화곡남부시장점,2021-07-29,영업/정상,,서울특별시 강서구 화곡동 836-3 1층,"서울특별시 강서구 곰달래로49길 11, 1층 (화곡동)",187347.929381727,447785.769355632,66.12,저가,37.532230313161456,126.85475607852396,0.7499125733064474,0.0,1.0,0.0,34.24444444444445,6227217.0
899,921.0,921.0,921.0,921.0,메가엠지씨커피 마곡역점(MEGA MGC COFFEE),2021-09-07,영업/정상,,서울특별시 강서구 마곡동 799-2 푸리마타워 1층 107호,"서울특별시 강서구 공항대로 190, 푸리마타워 1층 107호 (마곡동)",184785.483493825,450767.258354567,48.94,저가,37.55905428557566,126.8257033300478,0.1459073116021112,3.0,1.0,4.0,47.12222222222224,44150.0
900,923.0,923.0,923.0,923.0,메가엠지씨커피 상계중앙시장점,20220930,영업/정상,,서울특별시 노원구 상계동 389-356 경인빌딩,"서울특별시 노원구 상계로27길 12, 1층 111호 (상계동)",206172.233157522,461867.226670678,45.29,저가,37.659169319225,127.06784668480589,0.5507092497141068,1.0,1.0,1.0,47.12222222222224,9329529.0
901,924.0,924.0,924.0,924.0,메가엠지씨커피 역삼대로점,2021-11-02,영업/정상,,서울특별시 강남구 역삼동 719 신웅타워,"서울특별시 강남구 테헤란로 216, 신웅타워 지상1층 (역삼동)",203478.583672077,444358.311754254,37.0,저가,37.50143037066505,127.03723810764392,0.0985656734191522,0.0,1.0,5.0,47.12222222222224,2582012.0
902,925.0,925.0,925.0,925.0,메가엠지씨커피 가양초점,2021-08-24,영업/정상,,서울특별시 강서구 가양동 1488 가양프라자 113호,"서울특별시 강서구 허준로 198, 가양프라자 113호 (가양동)",187582.851731743,451006.669081811,49.12,저가,37.56125346648247,126.8573591693035,2.279968066025099,0.0,0.0,0.0,34.24444444444445,219437.0
903,926.0,926.0,926.0,926.0,컴포즈커피 화곡우장초점,2021-05-14,영업/정상,,"서울특별시 강서구 화곡동 982-17 크라운뷰, 크라운타워 102호","서울특별시 강서구 화곡로 274, 크라운뷰, 크라운타워 1층 102호 (화곡동)",186456.187657133,449645.45192818,36.27,저가,37.54897313182392,126.84463273017434,0.7250992080316001,0.0,1.0,0.0,47.12222222222224,1278572.0
904,927.0,927.0,927.0,927.0,컴포즈커피 마곡파인스퀘어점,2021-06-16,영업/정상,,서울특별시 강서구 마곡동 791-5 마곡파인스퀘어Ⅲ(지상 1층) 108호,"서울특별시 강서구 마곡중앙8로5길 11, 마곡파인스퀘어Ⅲ 1층 108호 (마곡동)",185538.386473543,451080.469903239,29.7,저가,37.56188844877257,126.83421828999322,0.8274592618462753,3.0,0.0,4.0,70.85555555555555,1272619.0
905,928.0,928.0,928.0,928.0,메가엠지씨커피 강서구청점,20201022,영업/정상,,서울특별시 강서구 화곡동 1117-18 1층~중2층 ,"서울특별시 강서구 화곡로 326, 1층~중2층 (화곡동)",186748.43990512,450068.277076504,95.7,저가,37.55278700124743,126.84793225279228,1.08997219401804,2.0,1.0,4.0,47.12222222222224,1278572.0
906,929.0,929.0,929.0,929.0,컴포즈커피 신방화역점,2020-11-05,영업/정상,,서울특별시 강서구 마곡동 739-3 에스비타운 104호,"서울특별시 강서구 마곡중앙5로 81, 에스비타운 1층 104호 (마곡동)",183902.043509212,451664.251457054,39.9,저가,37.56712098720153,126.81568503269594,0.7758691227993103,0.0,1.0,1.0,47.12222222222224,2278541.0
907,930.0,930.0,930.0,930.0,컴포즈커피 화곡중앙시장점,20201102,영업/정상,,서울특별시 강서구 화곡동 370-56 ,"서울특별시 강서구 가로공원로76길 53, 1층 (화곡동)",185615.410916339,448072.928511678,46.13,저가,37.534792084222566,126.83514925220072,0.8722908047763371,2.0,0.0,0.0,47.12222222222224,942965.0
908,931.0,931.0,931.0,931.0,컴포즈커피 내발산점,20201021,영업/정상,,서울특별시 강서구 내발산동 677-12 (지상 1층) ,"서울특별시 강서구 강서로48길 9, 1층 (내발산동)",185526.740191834,450062.516618524,50.0,저가,37.55271664671047,126.8341066399354,0.4384047371166678,1.0,2.0,1.0,70.85555555555555,269232.0
909,932.0,932.0,932.0,932.0,컴포즈커피 등촌3동점,20210326,영업/정상,,서울특별시 강서구 등촌동 698-1 세신등촌종합상가 132호,"서울특별시 강서구 공항대로41길 66, 세신등촌종합상가 1층 132호 (등촌동)",186378.231818091,450937.877207072,29.6,저가,37.56061656179666,126.84372646549768,1.4213727975521762,2.0,2.0,1.0,47.12222222222224,3041760.0
910,933.0,933.0,933.0,933.0,컴포즈커피 우장산역점,20201210,영업/정상,,서울특별시 강서구 내발산동 723 연세내외과의원 1층 4호,"서울특별시 강서구 강서로 261, 연세내외과의원 1층 4호 (내발산동)",185430.896229181,449668.422607163,36.33,저가,37.54916439427412,126.83302985017664,0.2984070954236067,1.0,1.0,2.0,47.12222222222224,269232.0
911,934.0,934.0,934.0,934.0,컴포즈커피 까치산시장점,20201221,영업/정상,,서울특별시 강서구 화곡동 340-31 1층 ,"서울특별시 강서구 강서로16길 27, 1층 (화곡동)",186478.236195076,447891.223391521,41.3,저가,37.53316804806975,126.84491468520824,0.1377683686463753,3.0,3.0,3.0,47.12222222222224,10841896.0
912,935.0,935.0,935.0,935.0,컴포즈커피 강서힐스테이트점,2020-12-16,영업/정상,,서울특별시 강서구 화곡동 83-23 주경빌딩(지상 1층) 102호,"서울특별시 강서구 우현로 16, 주경빌딩 1층 102호 (화곡동)",186131.44675164,449463.742887207,69.06,저가,37.54733110589268,126.84096133822084,0.4527954563383225,1.0,1.0,1.0,47.12222222222224,4052678.0
913,936.0,936.0,936.0,936.0,컴포즈커피 중랑동부시장점,20220816,영업/정상,,서울특별시 중랑구 상봉동 130-128,"서울특별시 중랑구 망우로32길 8, 오른쪽  1층 (상봉동)",206672.016694836,454573.869136344,80.0,저가,37.59345427072601,127.07344482468685,1.0428743070307682,2.0,0.0,2.0,47.12222222222224,3836910.0
914,937.0,937.0,937.0,937.0,컴포즈커피 마곡나루점,2018-12-17,영업/정상,,서울특별시 강서구 마곡동 757-0 두산더랜드파크 (지상 1층) A동 109호,"서울특별시 강서구 마곡중앙로 161-8, 두산더랜드파크 A동 1층 109호 (마곡동)",184655.264279055,451864.298152252,44.34,저가,37.56893627861541,126.82420650183732,0.5352089299428471,1.0,2.0,3.0,34.24444444444445,1544395.0
915,938.0,938.0,938.0,938.0,컴포즈커피(호서대점),20160408,폐업,20190821,서울특별시 강서구 등촌동 680-3번지 (등촌3동) 109호,"서울특별시 강서구 강서로 416, 109호 (등촌동, 3동)",185785.69948759,451147.208251482,32.25,저가,37.56249361610285,126.8370161223275,1.082877379060663,3.0,0.0,4.0,47.12222222222224,3045813.0
916,939.0,939.0,939.0,939.0,메가엠지씨커피 개봉북부역,20190516,영업/정상,,"서울특별시 구로구 개봉동 175-8번지 청실아파트, 1층 9호 ","서울특별시 구로구 경인로40길 25, 청실아파트 1층 9호 (개봉동, 청실아파트)",187529.287048056,443706.916313441,40.35,저가,37.49548258064733,126.85687742240674,1.7887303134686123,3.0,2.0,1.0,47.12222222222224,1732964.0
917,940.0,940.0,940.0,940.0,메가엠지씨커피 구로구청점,2019-11-28,영업/정상,,서울특별시 구로구 구로동 98-4 대림역와이즈플레이스,"서울특별시 구로구 가마산로 268, 대림역와이즈플레이스 104호 (구로동)",190233.222239105,443714.426884174,52.02,저가,37.49558297917915,126.88745386371389,0.5621449539422936,1.0,2.0,1.0,42.04444444444444,2904066.0
918,941.0,941.0,941.0,941.0,빽다방 오류동역남부점,20191213,영업/정상,,서울특별시 구로구 오류동 148-2 1층 ,"서울특별시 구로구 오류로8길 64, 1층 (오류동)",186122.678719017,443363.892263955,76.0,저가,37.49237179226503,126.84097778243527,0.6235547083959404,0.0,1.0,0.0,47.12222222222224,6917084.0
919,942.0,942.0,942.0,942.0,컴포즈커피 구로구청점,20191218,영업/정상,,서울특별시 구로구 구로동 103-11번지 한솔로이젠트 1층 101호 ,"서울특별시 구로구 가마산로 265, 한솔로이젠트 1층 101호 (구로동)",190174.839618048,443775.071597821,48.0,저가,37.49612876354352,126.8867928476561,0.6267570732536981,1.0,2.0,1.0,36.55555555555556,2904066.0
920,943.0,943.0,943.0,943.0,메가엠지씨커피 항동지식산업센터점,2021-12-14,영업/정상,,서울특별시 구로구 항동 246-1,"서울특별시 구로구 부광로 88, 구로SK V1 center BB102-B호 (항동)",183746.686550444,441744.40616131,45.23,저가,37.47774137812006,126.81414673549492,1.6461041588377088,0.0,0.0,0.0,47.12222222222224,64192.0
921,944.0,944.0,944.0,944.0,메가엠지씨커피 천왕이펜하우스점,20200210,영업/정상,,서울특별시 구로구 천왕동 273 천왕 이펜하우스 4단지 상가동 1층 102호 ,"서울특별시 구로구 천왕로 29, 상가동 1층 102호 (천왕동, 천왕 이펜하우스 4단지)",185618.809277189,442031.486398701,51.1,저가,37.4803591136925,126.8353063248884,0.802955402104168,1.0,0.0,0.0,70.85555555555555,344199.0
922,945.0,945.0,945.0,945.0,메가엠지씨커피 개봉점,20200211,영업/정상,,서울특별시 구로구 개봉동 403-226 1층 ,"서울특별시 구로구 개봉로 70, 1층 (개봉동)",187220.799108311,443310.065097403,53.5,저가,37.49190272707832,126.85339591685732,1.3847376392949955,1.0,1.0,0.0,47.12222222222224,2156895.0
923,946.0,946.0,946.0,946.0,메가엠지씨커피 매봉초점,20200528,영업/정상,,서울특별시 구로구 개봉동 33-157번지 1층 ,"서울특별시 구로구 고척로21나길 14, 1층 (개봉동)",186216.29496642,444536.608021454,42.0,저가,37.502939318625565,126.84201430179796,1.784518089144821,1.0,0.0,0.0,47.12222222222224,2726133.0
924,947.0,947.0,947.0,947.0,빽다방 구로이앤씨6차점,20200129,영업/정상,,서울특별시 구로구 구로동 197-28 이앤씨벤처드림타워6차 1층 108호 ,"서울특별시 구로구 디지털로31길 41, 이앤씨벤처드림타워6차 1층 108호 (구로동)",190447.24866829,442558.310755613,39.0,저가,37.48516864183821,126.88988921357694,0.2528031825727583,1.0,2.0,9.0,70.85555555555555,9248055.0
925,948.0,948.0,948.0,948.0,메가엠지씨커피 신도림크라운빌점,20211209,영업/정상,,서울특별시 구로구 신도림동 419-4 신도림 크라운빌2 오피스텔 ,"서울특별시 구로구 경인로63길 11, 신도림 크라운빌2 오피스텔 B동 1층 105호 (신도림동)",189765.561616298,445078.000037452,70.85,저가,37.50786363230464,126.88214639017362,0.7358836585551524,2.0,0.0,1.0,70.85555555555555,2731150.0
926,949.0,949.0,949.0,949.0,메가엠지씨커피 남구로점,2020-08-12,영업/정상,,서울특별시 구로구 구로동 1280 한신휴플러스아파트,"서울특별시 구로구 디지털로31길 120, 상가2동 229,230호 (구로동, 한신휴플러스아파트)",190272.747250041,442929.283068723,45.0,저가,37.48850926673413,126.887911261283,0.2837414569220761,1.0,2.0,0.0,32.56666666666667,9248055.0
927,950.0,950.0,950.0,950.0,컴포즈커피 구로깔깔거리점,2020-09-01,영업/정상,,서울특별시 구로구 구로동 1124-23 1층일부,"서울특별시 구로구 디지털로32길 87, 1층 (구로동)",191095.900815766,442345.084288526,37.35,저가,37.48325399362989,126.89722587039802,0.442830925681196,1.0,1.0,2.0,47.12222222222224,2982942.0
928,951.0,951.0,951.0,951.0,메가엠지씨커피 개봉사거리점,20200721,영업/정상,,"서울특별시 구로구 개봉동 353-14 성원빌딩 104,105호","서울특별시 구로구 경인로 324, 성원빌딩 1층 104,105호 (개봉동)",187213.025109705,443890.774407348,50.25,저가,37.49713479047584,126.85329787422243,1.7201627889692863,1.0,1.0,0.0,70.85555555555555,6158325.0
929,952.0,952.0,952.0,952.0,메가엠지씨커피 구로고척시장점,2021-10-08,영업/정상,,서울특별시 구로구 고척동 51-18,"서울특별시 구로구 경인로47길 107, 1층 103호 (고척동)",187873.022820998,444588.607997987,43.74,저가,37.503431188780745,126.86074983537046,1.10662865371685,1.0,1.0,0.0,47.12222222222224,2622793.0
930,953.0,953.0,953.0,953.0,컴포즈커피 남구로점,2021-10-19,영업/정상,,서울특별시 구로구 구로동 1280 한신휴플러스아파트,"서울특별시 구로구 디지털로31길 120, 제상가2동 1층 224호 (구로동, 한신휴플러스아파트)",190272.747250041,442929.283068723,39.75,저가,37.48850926673413,126.887911261283,0.2837414569220761,1.0,2.0,0.0,47.12222222222224,9248055.0
931,954.0,954.0,954.0,954.0,빽다방 구로디지털역점,20210517,영업/정상,,서울특별시 구로구 구로동 1124-72 조영빌딩 ,"서울특별시 구로구 디지털로32길 79, 조영빌딩 1층 (구로동)",191061.147248344,442377.125416975,33.0,저가,37.48354234629624,126.8968325435359,0.4594568208497002,1.0,1.0,3.0,70.85555555555555,2982942.0
932,955.0,955.0,955.0,955.0,컴포즈커피 천왕이펜하우스점,2021-05-13,영업/정상,,서울특별시 구로구 천왕동 277-12 천왕 에이스 프라자,"서울특별시 구로구 천왕로 32, 천왕 에이스 프라자 1층 102호 (천왕동)",185751.4305,442064.5905,43.66,저가,37.48065944392065,126.83680507922328,0.7352140449648293,1.0,0.0,0.0,47.12222222222224,344199.0
933,956.0,956.0,956.0,956.0,빽다방 동양미래대점,20210913,영업/정상,,서울특별시 구로구 고척동 76-181 ,"서울특별시 구로구 경인로47길 23, 미림빌딩 1층 101호 (고척동)",188116.18242787,444250.170543659,35.0,저가,37.5003850585968,126.86350530862568,1.3682435218452826,0.0,0.0,1.0,47.12222222222224,224948.0
934,957.0,957.0,957.0,957.0,빽다방 구일역점,20210806,영업/정상,,서울특별시 구로구 구로동 685-155 구일프라자 ,"서울특별시 구로구 구일로8길 56, 구일프라자 1층 102호 (구로동)",188797.922851767,443727.300469181,29.64,저가,37.49568258230041,126.87122304549423,1.7748288596797812,2.0,1.0,0.0,47.12222222222224,297734.0
935,958.0,958.0,958.0,958.0,메가엠지씨커피 개봉푸르지오점,20210813,영업/정상,,서울특별시 구로구 개봉동 126-33,"서울특별시 구로구 고척로 126, 1층 102, 103호 (개봉동)",186483.267394788,444426.279087765,50.0,저가,37.501949224330815,126.84503560173636,1.7466134084269755,1.0,0.0,0.0,55.45555555555556,2726133.0
936,959.0,959.0,959.0,959.0,메가엠지씨커피 구로고척점,20210804,영업/정상,,서울특별시 구로구 고척동 189 ,"서울특별시 구로구 고척로 239, 1층 103호 (고척동)",187511.867564721,444952.759288744,49.5,저가,37.5067073368139,126.85665919068887,1.0322998776008487,0.0,1.0,0.0,36.55555555555556,1838697.0
937,960.0,960.0,960.0,960.0,메가엠지씨커피 신도림태영타운점,20200910,영업/정상,,서울특별시 구로구 구로동 8-17 ,"서울특별시 구로구 새말로 89, 1층 106,107호 (구로동)",190188.145705079,444823.105868276,69.28,저가,37.50557166200234,126.88692925216546,0.5097810283381935,2.0,2.0,2.0,70.85555555555555,2731150.0
938,961.0,961.0,961.0,961.0,메가엠지씨커피 구로궁동점,20210607,영업/정상,,서울특별시 구로구 궁동 208-16 비치빌딩 ,"서울특별시 구로구 부일로15길 29, 비치빌딩 1층 (궁동)",185162.736541527,443561.467680947,97.19,저가,37.49413695629201,126.83011907149026,0.8260586464614712,1.0,0.0,0.0,70.85555555555555,3733007.0
939,962.0,962.0,962.0,962.0,컴포즈커피 개봉한진점,2021-03-31,영업/정상,,서울특별시 구로구 개봉동 359-40,"서울특별시 구로구 개봉로3길 13, 1층 101호 (개봉동)",187151.623346194,442682.924820267,25.45,저가,37.48625124496749,126.85262470128949,0.7732176645847633,1.0,1.0,0.0,70.85555555555555,1954318.0
940,963.0,963.0,963.0,963.0,메가엠지씨커피 새절역점,2022-10-31,영업/정상,,서울특별시 은평구 신사동 335-1 다보빌딩,"서울특별시 은평구 가좌로 269, 다보빌딩 1층 (신사동)",192296.464640648,454486.127077869,60.0,저가,37.59265466725552,126.91067145799651,0.2840545040257635,0.0,1.0,1.0,47.12222222222224,613887.0
941,964.0,964.0,964.0,964.0,빽다방 개봉역점,20160331,영업/정상,,서울특별시 구로구 개봉동 203-7번지 KS프리미어빌딩 101호,"서울특별시 구로구 남부순환로97길 3, 101호 (개봉동, KS프리미어빌딩)",187397.345239796,443554.300802564,29.04,저가,37.49410572041417,126.85538803016505,1.6262790941231655,3.0,2.0,1.0,70.85555555555555,1732964.0
942,965.0,965.0,965.0,965.0,컴포즈커피쌍문역점,2021-01-28,영업/정상,,서울특별시 도봉구 창동 659-3,"서울특별시 도봉구 도봉로 488, 1층 (창동)",203043.71061018,460737.456544857,42.98,저가,37.64900584837245,127.03238663956964,0.2377741643202569,3.0,2.0,2.0,70.85555555555555,6562361.0
943,966.0,966.0,966.0,966.0,컴포즈 오류북부점,20160411,영업/정상,,서울특별시 구로구 오류동 50-16 ,서울특별시 구로구 경인로 198 (오류동),186057.429972889,443710.125211857,39.6,저가,37.495490351190725,126.84023338333888,0.9415158637731252,2.0,1.0,3.0,70.85555555555555,3089924.0
944,967.0,967.0,967.0,967.0,메가엠지씨커피 구로디지털탑프라자점,20160720,영업/정상,,"서울특별시 구로구 구로동 830-1 104,105호","서울특별시 구로구 디지털로26길 98, 1층 104,105호 (구로동)",190850.393432023,442160.748706313,68.9,저가,37.48159071545659,126.89445238928072,0.7479975558760287,3.0,1.0,4.0,70.85555555555555,4585726.0
945,968.0,968.0,968.0,968.0,컴포즈커피 구일역점,20141117,영업/정상,,서울특별시 구로구 구로동 650-4,"서울특별시 구로구 구일로10길 27, B동 117호 (구로동, SK허브수)",188674.995072188,443749.503020388,46.2,저가,37.49588111944704,126.869832611229,1.8866663800280192,2.0,1.0,0.0,70.85555555555555,297734.0
946,969.0,969.0,969.0,969.0,컴포즈 커피 개봉시장점,20210118,영업/정상,,서울특별시 구로구 개봉동 302-16 ,"서울특별시 구로구 개봉로17길 10, 1층 (개봉동)",187135.877655133,443294.255294814,23.63,저가,37.49175909696623,126.85243593559336,1.3396887748456965,1.0,1.0,0.0,47.12222222222224,2156895.0
947,970.0,970.0,970.0,970.0,컴포즈커피 구로한영시티점,2020-12-23,영업/정상,,서울특별시 구로구 구로동 830 한영캐슬시티,"서울특별시 구로구 디지털로26길 90, 한영캐슬시티 102동 1층 102호 (구로동)",190811.754668537,442118.236573158,34.94,저가,37.48120729515332,126.89401607043035,0.8027139117019437,3.0,1.0,2.0,70.85555555555555,4585726.0
948,971.0,971.0,971.0,971.0,컴포즈커피 구로한영시티점,20191001,폐업,20201223,서울특별시 구로구 구로동 830 한영캐슬시티 102동 1층 102호 ,"서울특별시 구로구 디지털로26길 90, 한영캐슬시티 102동 1층 102호 (구로동)",190811.754668537,442118.236573158,34.94,저가,37.48120729515332,126.89401607043035,0.8027139117019437,3.0,1.0,2.0,70.85555555555555,4585726.0
949,972.0,972.0,972.0,972.0,컴포즈커피 잠실나루역점,20221220,영업/정상,,서울특별시 송파구 신천동 11 장미3차맨션,"서울특별시 송파구 올림픽로35길 94, 장미시상가동 1층 102호 (신천동, 장미3차맨션)",209001.844836661,446426.814182263,23.49,저가,37.52003056139741,127.0997262147129,0.2269315328809161,1.0,0.0,0.0,70.85555555555555,168012.0
950,973.0,973.0,973.0,973.0,컴포즈커피 가산디지털단지역점,20190605,영업/정상,,서울특별시 금천구 가산동 50-3 대륭포스트타워6차 ,"서울특별시 금천구 벚꽃로 298, 대륭포스트타워6차 1층 115호 일부호 (가산동)",189662.959175776,442139.514492212,51.14,저가,37.48138679660877,126.88102747078132,0.2301703082399728,6.0,4.0,8.0,26.58888888888889,4504033.0
951,974.0,974.0,974.0,974.0,메가엠지씨커피 시흥중앙점,20190507,영업/정상,,서울특별시 금천구 시흥동 830-3 ,"서울특별시 금천구 금하로 713-1, 지상1층 일부호 (시흥동)",191901.801156562,438767.702902668,32.72,저가,37.45102916188458,126.90637725647868,3.821065683004561,1.0,1.0,0.0,34.24444444444445,805223.0
952,975.0,975.0,975.0,975.0,컴포즈 에이스가산타워점,20190415,영업/정상,,서울특별시 금천구 가산동 550-9번지 에이스가산타워 ,"서울특별시 금천구 디지털로 121, 에이스가산타워 1층 107호 (가산동)",189325.86426015,441551.478093955,56.75,저가,37.47608473432224,126.87722483316232,0.5849637495483664,0.0,3.0,0.0,36.98888888888889,2645419.0
953,976.0,976.0,976.0,976.0,컴포즈커피 가산로데오점,20190709,영업/정상,,서울특별시 금천구 가산동 60-4번지 코오롱테크노밸리 ,"서울특별시 금천구 디지털로9길 56, 코오롱테크노밸리 1층 109호 일부호 (가산동)",189917.493331104,442031.656022304,31.4,저가,37.48041782097277,126.8839067300696,0.1778331496456325,5.0,2.0,7.0,34.24444444444445,4504033.0
954,977.0,977.0,977.0,977.0,컴포즈커피 시흥사거리점,20220207,영업/정상,,서울특별시 금천구 시흥동 883 1층 ,"서울특별시 금천구 시흥대로 232, 1층 (시흥동)",191166.224938635,439165.171446235,34.47,저가,37.45460359124368,126.89805936418992,3.105829196830664,3.0,1.0,2.0,34.88888888888889,231651.0
955,978.0,978.0,978.0,978.0,빽다방 가산대륭점,2011-04-08,영업/정상,,서울특별시 금천구 가산동 50-3 대륭포스트타워6차,"서울특별시 금천구 벚꽃로 298, 대륭포스트타워6차 107-2호 (가산동)",189662.959175776,442139.514492212,25.62,저가,37.48138679660877,126.88102747078132,0.2301703082399728,6.0,4.0,8.0,26.58888888888889,4504033.0
956,979.0,979.0,979.0,979.0,컴포즈커피 가산1호점,20180502,영업/정상,,서울특별시 금천구 가산동 371-41 가산 에스케이 브이원 센터 1층 V1동 119일부호,"서울특별시 금천구 가산디지털1로 171, 가산 에스케이 브이원 센터 V1동 1층 119일부호 (가산동)",189378.332493727,442066.99866487,34.65,저가,37.48073018278007,126.87781052213768,0.410638880108565,5.0,2.0,6.0,34.24444444444445,4504033.0
957,980.0,980.0,980.0,980.0,메가엠지씨커피 가산SK V1센터점,20180424,영업/정상,,"서울특별시 금천구 가산동 371-41 가산 에스케이 브이원 센터, 지상1층 117일부호","서울특별시 금천구 가산디지털1로 171, 가산 에스케이 브이원 센터 지상1층 117 일부호 (가산동)",189378.332493727,442066.99866487,49.0,저가,37.48073018278007,126.87781052213768,0.410638880108565,5.0,2.0,6.0,36.16666666666666,4504033.0
958,981.0,981.0,981.0,981.0,컴포즈커피 굽은다리점,20221220,영업/정상,,서울특별시 강동구 천호동 45-7 진주빌딩,"서울특별시 강동구 양재대로 1543, 진주빌딩 1층 105호 (천호동)",212467.434115035,449047.681507441,79.34,저가,37.54360428615946,127.13897272898552,0.4592080116340672,2.0,0.0,5.0,26.58888888888889,10132912.0
959,982.0,982.0,982.0,982.0,메가엠지씨커피 쌍문선덕점,2022-12-20,영업/정상,,서울특별시 도봉구 쌍문동 256 에벤에셀아파트,"서울특별시 도봉구 해등로 255, 101동 1층 107호 (쌍문동, 에벤에셀아파트)",202422.313606872,461665.385672458,27.5,저가,37.657368063302656,127.02534832238771,1.2605623029467086,1.0,1.0,0.0,84.78888888888889,401025.0
960,983.0,983.0,983.0,983.0,메가엠지씨커피 시흥사거리점,20200107,영업/정상,,서울특별시 금천구 시흥동 994-7번지 ,"서울특별시 금천구 시흥대로 227, 1층 (시흥동)",191118.563171248,439101.864418089,70.4,저가,37.45403273259552,126.89752145795762,3.1419443733570307,3.0,1.0,3.0,36.55555555555556,1129016.0
961,984.0,984.0,984.0,984.0,메가엠지씨커피 시흥한울중점,20211112,영업/정상,,서울특별시 금천구 독산동 378-451 ,"서울특별시 금천구 독산로 178, 1층 (독산동)",191441.221690879,440109.897197375,62.8,저가,37.46311820936125,126.90115633541969,2.457354553794458,1.0,0.0,0.0,34.24444444444445,2021525.0
962,985.0,985.0,985.0,985.0,컴포즈커피 시흥현대시장점,20211125,영업/정상,,서울특별시 금천구 시흥동 803-3 136빌딩 102호,"서울특별시 금천구 독산로 136, 136빌딩 1층 102호 (시흥동)",191549.452179412,439708.282614605,28.35,저가,37.45950065091012,126.9023843343068,2.8522176354113618,0.0,1.0,0.0,56.72222222222222,2302955.0
963,986.0,986.0,986.0,986.0,빽다방 가산SKV1점,20211201,영업/정상,,서울특별시 금천구 가산동 371-41 가산 에스케이 브이원 센터 102호,"서울특별시 금천구 가산디지털1로 171, 가산 에스케이 브이원 센터 1층 102호 (가산동)",189378.332493727,442066.99866487,57.77,저가,37.48073018278007,126.87781052213768,0.410638880108565,5.0,2.0,6.0,36.98888888888889,4504033.0
